Zip Code,Region Name,Size Rank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394513,"Cumberland, MD",369,64672,64537,64389,64205,64140,64057,64004,63916,63889,64348,64874,65407,65454,65570,65735,65965,66031,66073,66114,66258,66405,65854,65126,64394,64297,64372,64500,64681,64844,65098,65316,65487,65544,65583,65757,65893,66134,66186,66211,66205,66356,66554,66740,66905,67111,67561,67951,68359,68518,68759,69018,69316,69644,69886,70198,70579,71060,71581,71956,72334,72610,73013,73412,73881,74248,74635,74992,75418,75830,76241,76778,77351,78015,78512,78974,79365,79747,80204,80602,81044,81351,81649,81949,82415,82853,83384,83715,84121,84440,84861,85311,85731,86199,86608,87182,87412,87834,88073,88844,89504,90258,90517,90821,91090,91589,92437,93239,94302,94990,96028,97071,98178,99165,100467,101834,103030,104260,105144,106334,107370,108911,109938,110496,111281,112455,113853,114850,115890,116556,117200,117493,117955,118224,118866,119663,119954,119877,119515,119503,119858,120224,120607,120331,119765,118816,117777,116623,115629,114683,113732,112813,111546,110352,109066,108195,107291,106541,105709,104933,103976,102985,102158,101430,100891,100313,99867,99530,99440,99351,99330,99140,98958,98650,98100,97515,96853,96331,95895,95549,95571,95502,95648,95662,96143,96723,97401,97726,98228,98674,99265,99297,98531,97856,96734,96106,94950,93994,93867,94259,93964,93200,91900,91529,91146,90865,90631,90379,90345,89925,88163,85777,84298,83438,83549,83215,83677,83879,84804,85673,86647,87619,88823,90579,92033,93084,92545,91665,90521,89885,88256,86215,84807,84410,84839,84720,84312,84819,86045,87872,89015,90146,91207,93250,94087,94103,93366,93646,94395,94111,93734,93239,93131,93223,94261,94994,95594,96280,96862,97169,96541,96326,96341,96235,96112,95410,94836,94356,94679,94504,94337,94051,94482,95463,96436,97552,98445,99426,99983,100388,100379,100779,101264,101702,101834,101387,100700,99838
394804,"Longview, WA",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144584,146275,147832,151024,154006,156794,159430,162116,164847,167517,170105,172617,175004,177232,179454,181632,184080,186641,189213,191340,193421,195317,197105,198552,200100,201337,202510,202894,203615,204282,205268,205797,205661,205413,204999,204751,204125,203516,202661,202651,200888,198920,195903,194407,193033,191687,190219,188793,187208,185546,183667,181626,180074,178593,177483,175924,174655,173582,172822,171973,171515,171034,170862,170336,169973,169584,169078,168453,167488,166488,165248,164003,162671,161499,160267,159223,158344,157686,157240,156797,156502,156188,155862,155812,155806,155911,155720,155722,155714,155875,156022,156248,156650,157106,157747,158966,160181,161344,161442,161928,162402,163328,163960,164745,165609,166541,167459,166859,166371,165740,167911,168977,170240,170351,171264,171963,172593,173398,174295,175754,177115,178956,180077,181670,182920,184484,185938,187398,188788,189945,191117,192729,194527,196021,196802,197902,199552,201629,203306,204957,206612,208624,210581,212538,214330,216293,218480,220821,223030,225171,227479,230256,233014,235444,237890,240447,243163,245587,247614,249620,251587,253442,255856,258312,261382,263778,266127,268248,270318,272196,274462,276672,279009,281353,283269,284915,286097,287977,289922,291991,294034,296347
395222,"Whitewater, WI",371,,,,143093,142382,142452,142145,143529,144979,146888,147790,148526,149236,149566,149554,149094,150101,150993,152459,151043,149862,147854,147526,147520,148294,149612,151469,153734,155212,156459,157278,158612,159194,159959,160488,160643,159866,159151,158552,158346,157827,157497,157468,158086,159261,160796,162045,163930,165021,165941,166193,166166,166336,166523,167153,167556,167658,168078,168491,168722,169512,170559,172083,173055,173591,174237,174376,174919,175424,176034,176430,176618,176936,177112,177256,177651,178400,178896,179188,179397,179733,180272,181025,181968,182672,183077,183352,183477,184172,185035,186784,187797,189015,189721,190988,192351,193981,195686,197696,200077,201890,203407,204300,206081,207709,209266,210268,211214,212135,213716,214936,216148,216743,217579,218270,218719,219090,219885,220876,221913,222990,223807,224276,224236,225022,226384,228446,229778,231275,232029,232604,232934,233655,234137,235166,236594,237913,237699,236883,236420,236890,237418,237668,237584,236464,236025,234862,233728,231654,231208,229930,229207,226271,224124,222221,220947,220170,218012,215984,214001,212369,210943,209797,208657,207861,207188,206541,204781,202863,202026,202193,201655,200740,198262,195794,193126,191445,189814,188027,186906,184963,182328,179386,177529,176609,176058,175891,175215,174619,173239,172036,171014,171420,172088,172133,171506,170620,170165,169459,169358,168553,168046,167564,167483,167424,167981,169198,170585,172144,173605,176199,178499,182050,184728,186853,186965,186552,185518,184960,184859,184767,184795,183753,183039,180433,179514,179767,182622,184539,185947,186796,187376,187626,187151,186781,186677,188167,189529,191418,192410,193980,195123,195614,196175,197224,199711,202368,204307,205483,205988,204302,203103,203647,205561,207388,207949,208487,208404,208956,210489,212597,215048,218012,220007,219852,219717,220924,222499,223579,223618,224632,225658,226771,226828,226996,227652,229327,230739,231349,232379,233804,236188,237551,238672,239648,241571,243746
394599,"Fond du Lac, WI",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102175,102262,101922,101964,102179,102928,103664,104361,105259,105887,106560,106898,107288,107623,108558,109165,109599,109474,109475,109382,109087,109038,109040,109510,109843,110258,110648,110993,111250,111239,111068,110969,110792,110886,110964,111005,111085,111181,111324,111349,111250,110977,110744,110895,111032,111103,110923,110712,110453,110032,109673,109258,108871,108552,107986,107679,107147,106729,105961,105524,105212,105033,104728,104519,104551,104621,105036,104148,103890,103189,103449,103107,102760,102554,102689,102855,103185,103317,103393,103545,103029,102837,102295,102248,102108,101793,101352,100793,99686,98549,97261,96949,97375,97838,98556,98669,98920,98980,99156,99432,99631,100350,101001,102232,103126,104427,105015,105575,105858,106444,107065,108080,109253,110150,111312,111431,111292,110417,110257,111327,112494,113623,113944,113581,113508,113603,114102,114408,114558,114756,114702,114100,113555,112950,112774,112845,112961,112966,112581,112505,112983,113689,114398,114753,115331,116003,117140,118411,119341,120011,120502,121041,121349,121671,122114,122793,123419,124209,124567,124873,125097,125860,126600,127479,128111,128756,129242,129676,130193,130522,131373,131921,132735,133010,133623,134030,134628,135143,135731,136337,136855,137413,137660,138126
394709,"Ithaca, NY",373,88783,88455,88173,87914,87657,87274,87099,86936,86885,86956,87369,87770,87993,88099,88152,88344,88439,88693,88804,89205,89647,89902,89707,89405,89266,89367,89593,89600,89973,90380,90874,90924,90894,90834,90913,90987,91399,91816,92333,93095,93662,94635,94960,95424,95409,95948,96767,97707,98467,99040,99534,99999,100410,99761,100150,100605,102262,103137,103990,104753,105347,106038,106740,107273,107788,108675,109407,110119,110511,111105,111692,112531,113626,114844,115883,117280,118494,119587,120407,121998,123692,125224,126208,126892,127625,128085,128762,129258,130463,132510,134592,135898,136333,137183,138327,139818,141074,142786,144517,146316,147366,148283,149093,150553,151877,153429,154716,156184,157398,158481,159312,160361,161684,162797,163654,163473,164354,165040,166612,167332,168293,168549,169137,169233,169392,169157,169591,170675,171472,171813,171717,171132,170521,170496,170873,171629,173018,174972,176619,177246,177173,177336,177169,178135,179764,182272,184374,185819,185673,184388,182378,181488,181387,181592,181770,181855,181476,179626,177490,175616,175054,175117,175803,176018,176407,177258,178465,179328,179616,180831,182274,183703,184196,184742,185396,185880,185542,183724,182221,180871,180268,179332,177959,177236,176880,177094,176722,176086,175748,176653,177919,178460,178699,178352,178929,178531,178510,178076,177487,178198,179220,179525,178819,180109,182627,185152,186223,187354,188640,189533,192365,194497,195989,197876,199612,199905,197817,196979,197548,199185,199329,199846,198245,197555,197644,198478,198937,199025,200160,201228,201920,201716,202610,203319,204841,204852,204637,203080,202775,202385,202268,201153,200235,199837,199613,199965,200513,201003,201133,201671,202543,204433,206414,208684,210660,211616,212217,211926,211782,212404,213500,214252,214490,214593,215500,216187,216451,216666,216542,215977,215166,215129,215218,215395,214447,213418,211772,210592,209906,209726,209971,210922,211984,212254,212401,212741,214246
394340,"Ashtabula, OH",374,57392,57706,57980,58213,58470,58651,58731,58903,59089,59382,59592,59820,59936,60072,60274,60652,61038,61542,62101,62540,62816,62960,63296,63540,63873,64210,64541,64673,64678,64644,64729,64845,65235,65616,65899,66151,66438,66753,67054,67340,67762,68223,68746,69107,69382,69602,70051,70537,71070,71486,71809,72030,72198,72425,72675,73048,73376,73635,73751,73707,73682,73695,73908,74216,74532,74775,74900,75043,75151,75462,75607,75941,76043,76267,76284,76392,76511,76612,76782,76920,77194,77340,77610,77836,78251,78651,78885,79082,79291,79735,80168,80462,80762,81011,81297,81543,81796,82108,82963,83789,84564,84806,85038,85375,85749,86221,86756,87239,87649,87874,87905,87898,87909,88164,88365,88648,88722,88811,88852,89055,89297,89583,89761,89990,90197,90490,90792,91113,91482,91699,91782,91754,91903,92111,92327,92423,92526,92569,92747,92591,92400,92308,92375,92515,92264,92004,91699,91505,91320,91126,90813,90708,90659,90574,90368,90058,89866,89568,89278,88966,88634,88318,87998,87726,87497,87346,87249,87148,87039,86965,86833,86658,86459,86273,86075,85850,85556,85293,84875,84551,84287,84251,84159,84080,83932,83989,84056,84085,84004,84013,83922,83862,83731,83881,83734,83696,83365,83638,83764,84041,83970,82933,82562,82125,82348,81618,81686,81645,82423,81646,81228,80569,80888,82360,83413,84468,84614,85120,85281,85435,85270,85710,85967,86338,86327,86080,85763,85343,85198,85283,85451,85658,85727,85933,86156,86346,86376,86201,86048,86161,86514,86813,87074,87305,87637,87879,87986,88033,87969,88077,88193,88499,88940,89299,89730,89860,90222,90383,91003,92395,94300,96326,98152,98744,98445,98499,99215,100299,100656,101412,102091,102143,102595,102247,102571,102971,104805,105951,106518,106904,107681,108232,108594,109024,108842,109132,108937
394630,"Gettysburg, PA",375,95891,96024,96184,96304,96459,96628,96834,97080,97348,97090,96932,96799,97254,97793,98314,98950,99430,99988,100480,101057,101688,103331,104853,106352,106769,107077,107418,107732,108325,108837,109520,109982,110306,110191,110166,110204,110612,110904,111170,111416,111686,111972,112105,112288,112565,112838,113254,113628,114161,114633,115102,115569,116100,116716,117349,118191,119016,119935,120482,121084,121632,122318,122994,123599,124110,124517,125004,125495,126075,126579,127242,127866,128569,129225,129944,130706,131445,132153,132805,133432,134087,134733,135354,135992,136619,137329,137954,138631,139739,141138,142703,143906,145049,146167,147485,148839,150259,151963,153835,155877,157085,158100,158947,160502,162135,163905,165886,168090,170341,172142,173731,175324,177402,179943,182497,184538,186323,188053,189886,191502,193125,195060,197318,199467,201164,202111,203088,204070,204913,205326,205187,205681,206268,206610,206383,205876,206052,206062,206029,205886,206244,206516,206654,205466,204217,203025,202528,202142,201408,200994,200498,200022,199322,199113,198983,199118,198713,198184,197362,196556,195585,194629,193765,193243,192702,192279,192011,192017,192115,192126,191918,191662,191287,190843,190281,189654,189063,187988,186914,185785,185101,184575,184242,183950,184194,184561,184936,184800,184517,184426,184295,184266,184088,183980,183873,183803,183604,183311,183153,183181,183328,183424,183507,183529,183539,183532,183521,183483,183323,183228,183112,183196,183214,183264,183328,183580,183835,184097,184250,184499,184740,185060,185368,185684,186011,186334,186602,186785,186804,186827,186858,187013,187111,187072,187076,187091,187314,187610,188082,188115,188368,188332,188638,188781,189307,190005,190400,190831,191145,191657,191946,192874,193891,195240,196317,197197,197936,198600,199743,200937,202120,202864,203627,204227,204659,205065,205248,205637,205911,206408,206874,207457,207961,208430,208657,208748,209150,209505,210108,210706,211420,212008,212481,212870,213386,214146,215176
394980,"Pine Bluff, AR",376,37841,37832,37826,37804,37791,37821,37870,37901,37968,38053,38215,38332,38443,38481,38544,38582,38652,38698,38747,38764,38869,38977,39097,39226,39348,39580,39791,40103,40372,40617,40860,41232,41362,41462,41410,41504,41523,41465,41458,41489,41531,41557,41536,41519,41571,41646,41834,41999,42246,42414,42528,42554,42650,42789,42990,43212,43522,43839,43983,44035,44049,44180,44359,44534,44671,44761,44836,44853,44829,44805,44904,45049,45212,45368,45520,45709,45835,45983,46103,46271,46427,46551,46635,46708,46807,46943,47085,47233,47420,47617,47848,48061,48289,48489,48687,48909,49153,49392,49600,49805,50073,50372,50668,50884,51094,51423,51870,52304,52669,52983,53346,53693,53919,54112,54283,54592,54914,55198,55423,55630,55859,56066,56260,56432,56604,56741,56894,57050,57214,57382,57556,57708,57836,57820,57761,57611,57643,57689,57807,57765,57739,57723,57607,57506,57369,57519,57650,57935,58079,58250,58326,58426,58393,58156,57920,57764,57644,57384,57163,56980,56672,56237,55668,55331,55168,55185,55301,55289,55339,55382,55438,55403,55532,55718,56034,56088,56057,55941,55771,55680,55577,55506,55350,55177,55019,54984,55020,55095,55138,55205,55273,55281,55258,55202,55282,55360,55433,55438,55366,55354,55309,55409,55491,55661,55753,55860,55846,55829,55727,55610,55567,55460,55474,55306,55244,55088,55006,54957,54921,55004,55154,55308,55359,55461,55582,55729,55732,55738,55850,55947,56111,56136,56156,56212,56292,56391,56339,56339,56461,56679,56842,56972,57116,57307,57455,57634,57867,58117,58364,58642,58844,59025,59079,59137,59174,59235,59401,59447,59504,59445,59536,59592,59679,59753,59873,60122,60312,60519,60665,60805,60900,61234,61645,62083,62300,62501,62765,62977,63240,63467,63696,63979,64277,64433,64455,64460,64630
395168,"Tullahoma, TN",377,72730,72930,73152,73360,73542,73702,73855,74059,74292,74711,75095,75464,75699,75982,76238,76493,76747,77069,77431,77798,78182,78262,78354,78504,78881,79203,79557,79946,80415,80858,81287,81554,81732,81978,82224,82501,82670,82884,83077,83320,83568,83717,83795,83945,84101,84283,84522,84664,84929,85148,85409,85570,85692,85935,86199,86599,87089,87664,87978,88326,88568,88890,89195,89311,89602,89752,90109,90162,90194,90166,90283,90408,90585,90822,90931,91182,91130,91229,91116,91290,91479,91722,91989,92169,92126,91927,91864,92073,92377,92742,93132,93547,93814,94016,94259,94579,94973,95427,95866,96177,96513,96799,97087,97202,97462,97778,98085,98287,98616,99066,99518,99878,100152,100400,100615,100847,101308,101823,102389,102960,103607,104304,104987,105740,106590,107501,108536,109736,110367,110899,111281,112070,112676,113016,113329,113729,114259,114621,114739,114650,114879,115046,115196,114987,114821,114774,114772,114687,114466,114282,114226,114191,114090,113910,113716,113442,113119,112688,112186,111564,110925,110327,109877,109520,109332,109282,109162,109051,108918,108972,108989,109053,109034,108912,108539,108092,107372,106659,106270,106190,106268,106178,106208,106264,106318,106324,106236,106144,106172,106425,106469,106325,105906,105434,104842,104235,103761,103566,103768,103995,104216,104056,104055,103878,104071,104036,104360,104719,105503,105943,106059,106242,106449,106926,107246,107905,108165,109083,109301,109389,108771,108606,108920,109061,109530,109754,110210,110689,111576,112252,113174,114225,115473,116904,118036,119331,120014,120812,121319,121387,121463,121442,121996,122688,123778,124366,124899,125193,125746,126305,127065,128065,128985,130182,131295,132381,132375,132288,132249,132951,134329,135835,137661,138864,139812,141100,142478,144060,144460,145100,145465,146869,146719,146808,146181,146811,147286,147322,147194,146883,147946,148973,150215,150344,151285,151997,153117
395023,"Richmond, KY",378,79380,79501,79668,79876,80116,80357,80561,80874,81196,81609,81853,82046,82090,82420,82781,83280,83668,84102,84491,84759,85012,85201,85746,86394,87338,87934,88404,88479,88658,88815,89249,89700,90206,90611,90888,91156,91272,91461,91631,92037,92544,93010,93322,93578,93798,94102,94412,94733,95013,95205,95548,95941,96444,96898,97301,97673,98133,98655,99064,99410,99711,100136,100596,101067,101446,101764,101985,102055,102066,102136,102436,102752,103187,103548,103646,103702,103684,103905,104172,104835,105521,106098,106281,106443,106545,106941,107457,108057,108429,108813,109325,109857,110394,110727,111387,111955,112571,112765,113113,113474,114279,115019,115826,116340,116826,117699,118491,119555,120621,121826,122744,123361,123981,124650,125304,126081,126877,127383,127815,128096,128463,128978,129732,130685,131281,131543,131562,131538,131549,131719,131859,131985,131983,131880,131727,131462,131304,131303,131323,131310,131125,130781,130491,130208,129895,129559,129071,128746,128432,128241,128248,128509,128495,128330,127979,127862,127796,127596,127510,127297,127141,126864,126454,125632,125557,125813,126435,126496,126646,126930,127151,127351,127409,127593,127685,127942,127716,127634,127347,127409,127237,127208,127120,127072,127092,127145,127274,127357,127472,127329,127193,127109,127446,127738,128222,128433,128679,128681,128701,128740,128794,128895,128932,128864,128078,127237,126363,126198,126009,125923,125865,125944,126087,126299,126608,126817,127112,127351,127724,128016,128291,128652,129105,129615,130050,129810,129592,129566,130385,131224,131880,131986,132112,132256,132484,132653,132894,133901,134736,135663,136034,136714,137382,138437,139529,140528,141162,141639,142174,142737,143702,144670,145691,146193,146617,146812,147046,147368,148109,148980,149838,150474,150994,151402,151706,152172,153072,153865,154659,154995,155761,156490,157390,158080,158793,159553,160445,161420,162094,162890,163649,164741,165352,165958,166418,167122,167778
394302,"Adrian, MI",379,77573,78433,79262,80070,80789,81473,82119,82796,83542,84281,84921,85536,86144,86839,87477,88125,88841,89598,90303,90837,91338,92039,93053,94064,95009,95622,96333,97018,97837,98691,99559,100650,101534,102104,102265,102371,102438,103016,103756,104521,105098,105495,106308,106978,107765,108340,109015,109975,111191,112090,112764,113544,114322,115226,115528,115935,116141,116793,117395,117671,117791,118089,118555,118848,118960,119224,119587,119971,120320,120453,120663,121046,121622,121913,122022,121919,122150,122078,122094,122081,122302,122710,122932,123142,122966,122946,123040,123838,124509,125319,125920,126723,127599,128322,129094,129502,130107,130808,131665,132102,132458,132974,133885,134351,134558,134807,135368,136497,137505,138473,138995,139424,139968,140456,140781,141151,141546,141876,142082,141946,141854,141669,141915,142282,142422,142279,141883,141901,141792,141639,141104,140632,140186,139815,139073,138218,137124,136112,135378,134166,133340,132555,132024,131273,130557,129826,129050,127952,127387,127069,126577,126025,125161,124198,123188,122089,120856,119384,118046,116942,115834,114616,113574,112729,111926,111327,110754,110482,110100,109822,109455,109281,108751,108257,107548,106999,106529,105959,105373,104624,104112,103730,103555,103297,103361,103278,103301,103044,102741,102466,102196,102140,102078,101992,101812,101709,102262,103039,103910,104367,104721,105016,105468,106057,106558,106808,107151,107785,107234,106593,106031,106699,107668,108348,109041,109339,109990,111141,112499,113064,113669,113979,114268,114250,114226,115002,115519,116241,116534,116705,116808,117478,118583,119746,120880,121609,122481,122829,123342,123723,124375,125024,125356,125930,126600,127926,128914,130018,130719,131595,132527,133765,134983,136260,137615,138525,139164,139537,140136,140925,141710,142630,143519,144416,145105,145183,145233,145041,145471,145514,145886,145972,146282,146894,147640,148427,149099,150052,151031,152292,153103,154135,154818,155565,156186,156441,156541
